21,layout,layout,38848,androidx.appcompat.widget.FitWindowsFrameLayout,@id/action_mode_bar_stub,androidx.appcompat.widget.ViewStubCompat,N/A
21,layout,layout,38848,androidx.appcompat.widget.ActionBarOverlayLayout,N/A,include,N/A
21,layout,layout,38848,androidx.appcompat.widget.ActionBarOverlayLayout,@id/action_bar_container,androidx.appcompat.widget.ActionBarContainer,N/A
21,layout,layout,38848,androidx.appcompat.widget.ActionBarOverlayLayout,@id/action_bar,androidx.appcompat.widget.Toolbar,N/A
21,layout,layout,38848,androidx.appcompat.widget.ActionBarOverlayLayout,@id/action_context_bar,androidx.appcompat.widget.ActionBarContextView,N/A
21,layout,layout,38848,RelativeLayout,@android:id/icon1,ImageView,N/A
21,layout,layout,38848,RelativeLayout,@id/edit_query,ImageView,N/A
21,layout,layout,38848,RelativeLayout,@android:id/icon2,ImageView,N/A
21,layout,layout,38848,RelativeLayout,@android:id/text2,TextView,N/A
21,layout,layout,38848,RelativeLayout,@android:id/text1,TextView,N/A
21,layout,layout,38848,LinearLayout,@id/search_badge,TextView,N/A
21,layout,layout,38848,LinearLayout,@id/search_button,ImageView,N/A
21,layout,layout,38848,LinearLayout,@id/search_edit_frame,LinearLayout,N/A
21,layout,layout,38848,LinearLayout,@id/search_mag_icon,ImageView,N/A
21,layout,layout,38848,LinearLayout,@id/search_plate,LinearLayout,N/A
21,layout,layout,38848,LinearLayout,@id/search_src_text,view,N/A
21,layout,layout,38848,LinearLayout,@id/search_close_btn,ImageView,N/A
21,layout,layout,38848,LinearLayout,@id/submit_area,LinearLayout,N/A
21,layout,layout,38848,LinearLayout,@id/search_go_btn,ImageView,N/A
21,layout,layout,38848,LinearLayout,@id/search_voice_btn,ImageView,N/A
21,layout,layout,38848,LinearLayout,@id/message,TextView,N/A
21,layout,layout,38848,RelativeLayout,@id/pullToRefresh,com.pichillilorenzo.flutter_inappwebview_android.pull_to_refresh.PullToRefreshLayout,N/A
21,layout,layout,38848,RelativeLayout,@id/webView,com.pichillilorenzo.flutter_inappwebview_android.webview.in_app_webview.InAppWebView,N/A
21,layout,layout,38848,RelativeLayout,@id/progressBar,ProgressBar,N/A
21,layout,layout,38848,LinearLayout,N/A,HorizontalScrollView,N/A
21,layout,layout,38848,LinearLayout,N/A,LinearLayout,N/A
21,layout,layout,38848,LinearLayout,@id/action_image,ImageView,N/A
21,layout,layout,38848,LinearLayout,@id/action_text,TextView,N/A
21,layout,layout,38848,LinearLayout,@id/action_image,ImageView,N/A
21,layout,layout,38848,LinearLayout,@id/action_text,TextView,N/A
21,layout,layout,38848,FrameLayout,N/A,include,N/A
21,layout,layout,38848,FrameLayout,N/A,LinearLayout,N/A
21,layout,layout,38848,FrameLayout,@id/notification_main_column_container,LinearLayout,N/A
21,layout,layout,38848,FrameLayout,@id/notification_main_column,FrameLayout,N/A
21,layout,layout,38848,FrameLayout,@id/right_side,FrameLayout,N/A
21,layout,layout,38848,FrameLayout,@id/time,ViewStub,N/A
21,layout,layout,38848,FrameLayout,@id/chronometer,ViewStub,N/A
21,layout,layout,38848,FrameLayout,@id/info,TextView,N/A
21,layout,layout,38848,FrameLayout,@id/action_divider,ImageView,N/A
21,layout,layout,38848,FrameLayout,@id/actions,LinearLayout,N/A
21,layout,layout,38848,FrameLayout,@id/icon,ImageView,N/A
21,layout,layout,38848,FrameLayout,@id/right_icon,ImageView,N/A
21,layout,layout,38848,FrameLayout,@id/text,TextView,N/A
21,layout,layout-watch,2250,androidx.appcompat.widget.ButtonBarLayout,@android:id/button3,Button,N/A
21,layout,layout-watch,2250,androidx.appcompat.widget.ButtonBarLayout,@android:id/button2,Button,N/A
21,layout,layout-watch,2250,androidx.appcompat.widget.ButtonBarLayout,@android:id/button1,Button,N/A
21,layout,layout-watch,2250,LinearLayout,@id/title_template,LinearLayout,N/A
21,layout,layout-watch,2250,LinearLayout,@android:id/icon,ImageView,N/A
21,layout,layout-watch,2250,LinearLayout,@id/alertTitle,androidx.appcompat.widget.DialogTitle,N/A
21,layout,layout-watch,2250,LinearLayout,@id/titleDividerNoCustom,android.widget.Space,N/A
21,layout,layout-v26,1323,androidx.appcompat.widget.ActionBarOverlayLayout,N/A,include,N/A
21,layout,layout-v26,1323,androidx.appcompat.widget.ActionBarOverlayLayout,@id/action_bar_container,androidx.appcompat.widget.ActionBarContainer,N/A
21,layout,layout-v26,1323,androidx.appcompat.widget.ActionBarOverlayLayout,@id/action_bar,androidx.appcompat.widget.Toolbar,N/A
21,layout,layout-v26,1323,androidx.appcompat.widget.ActionBarOverlayLayout,@id/action_context_bar,androidx.appcompat.widget.ActionBarContextView,N/A
